,1075,1075_,1076,1076_,1077,1077_,1125,1125_,1126,1126_,1127,1127_,1128,1128_,1129,1129_,1130,1130_,1131,1131_,1132,1132_,1172,1172_,1173,1173_,1174,1174_,1175,1175_,1176,1176_,1177,1177_,1178,1178_,1179,1179_,1180,1180_,1181,1181_,1182,1182_,1183,1183_,1184,1184_,1221,1221_,1222,1222_,1223,1223_,1224,1224_,1225,1225_,1227,1227_,1228,1228_,1229,1229_,1230,1230_,1231,1231_,1232,1232_,1233,1233_,1234,1234_,1235,1235_,1272,1272_,1273,1273_,1274,1274_,1278,1278_,1279,1279_,1280,1280_,1281,1281_,1282,1282_,1283,1283_,1284,1284_,1285,1285_,1286,1286_,1287,1287_,1326,1326_,1327,1327_,1331,1331_,1332,1332_,1333,1333_,1334,1334_,1335,1335_,1336,1336_,1337,1337_,1338,1338_,1339,1339_,1376,1376_,1377,1377_,1378,1378_,1380,1380_,1382,1382_,1383,1383_,1384,1384_,1385,1385_,1386,1386_,1387,1387_,1388,1388_,1389,1389_,1390,1390_,1426,1426_,1431,1431_,1434,1434_,1435,1435_,1436,1436_,1437,1437_,1438,1438_,1439,1439_,1441,1441_,1442,1442_,1480,1480_,1482,1482_,1483,1483_,1530,1530_,1532,1532_,1533,1533_,1580,1580_,1630,1630_,1684,1684_,1733,1733_,1734,1734_,1783,1783_,2068,2068_,2069,2069_,2118,2118_,2119,2119_,2168,2168_
2016-06-15 10:00:00,57.0,68.1089579264,146.0,188.931849162,123.0,116.928161621,75.0,69.8269869486,178.0,198.531717936,298.0,309.16289266,226.0,281.826751709,298.0,328.053904215,306.0,291.82391866,136.0,150.331878662,105.0,61.3407904307,0.0,6.26134431362,5.0,22.2940139771,15.0,23.9122085571,6.0,9.00088349978,14.0,15.975845178,139.0,154.771891276,266.0,289.285929362,549.0,509.656031291,667.0,613.787343343,1086.0,1010.87619019,390.0,426.490656535,113.0,105.628121694,22.0,23.1964610418,0.0,4.29331209262,3.0,4.66983129581,3.0,9.99340256055,13.0,20.6975523631,2.0,4.81206405163,96.0,77.4087797801,229.0,212.146242778,460.0,436.081746419,631.0,693.048706055,989.0,910.853830973,763.0,775.71875,607.0,582.501698812,432.0,432.238759359,219.0,202.948735555,5.0,4.48967860142,2.0,7.77954010169,1.0,4.03290810188,14.0,10.9011752605,56.0,33.2058699926,240.0,231.194740295,693.0,730.141815186,1030.0,959.502848307,299.0,315.502593994,114.0,105.799274445,294.0,323.321461995,285.0,270.656850179,99.0,85.5842030843,5.0,5.71048521996,5.0,2.4219765331,65.0,69.5028489431,424.0,434.428126017,698.0,684.275502523,643.0,687.154591878,158.0,135.166201274,94.0,85.2442143758,81.0,82.2644551595,27.0,33.2340215047,7.0,7.21168835958,0.0,2.85751312971,1.0,3.71085846424,2.0,3.66437443097,4.0,3.83240381877,40.0,24.8867260615,379.0,422.043421427,537.0,531.060078939,339.0,338.060134888,35.0,34.3774147034,15.0,24.0769643784,7.0,14.8088239034,12.0,8.83139292399,11.0,12.5906357765,0.0,3.44071741899,12.0,14.2175528208,10.0,14.7523387273,6.0,5.83300252755,24.0,23.6158625285,15.0,24.2698361079,5.0,9.68380157153,6.0,6.53545081615,2.0,5.19581075509,7.0,5.94159487883,4.0,9.05319746335,7.0,8.30767822266,14.0,10.7042822043,11.0,14.7820528348,2.0,4.02432125807,3.0,5.97021003564,3.0,6.40156042576,0.0,4.12733731667,27.0,15.907351017,15.0,5.68648564816,331.0,316.642618815,343.0,270.291992188,62.0,60.9127833049,6.0,7.36298616727,55.0,78.5282173157,70.0,52.1868940989,0.0,28.3320087393
2016-06-15 11:00:00,92.0,76.9469312032,194.0,188.319722493,133.0,115.288778941,80.0,72.4675331116,227.0,206.196263631,277.0,316.327372233,282.0,287.199170431,260.0,275.603655497,285.0,317.36575826,118.0,152.965103149,130.0,81.0868835449,2.0,4.81045844158,7.0,16.0562822024,12.0,21.0397647222,5.0,6.36865162849,23.0,14.375626723,147.0,136.325584412,290.0,304.115895589,575.0,492.972524007,549.0,612.974436442,1048.0,938.736562093,360.0,368.011194865,116.0,103.89132309,32.0,21.2291501363,0.0,3.60667206844,2.0,4.43935501575,4.0,7.8592466116,17.0,18.479013443,2.0,4.46554581324,67.0,72.1250082652,175.0,198.137191772,364.0,393.516576131,640.0,706.871877035,1042.0,955.470123291,814.0,805.16321818,641.0,584.946339925,473.0,430.91053772,229.0,211.084859212,4.0,4.66698388259,2.0,6.62188541889,1.0,3.5969050924,14.0,10.0721600056,34.0,35.0945307414,208.0,229.851654053,844.0,753.74693807,1261.0,1228.67753092,354.0,335.896642049,86.0,109.207691193,318.0,323.871302287,264.0,268.959991455,74.0,81.1154098511,2.0,5.06553531686,3.0,2.99642464177,69.0,68.3359966278,422.0,417.412806193,717.0,680.397440592,712.0,721.034962972,137.0,146.50840505,78.0,83.95373408,57.0,76.4124107361,42.0,32.2950471242,6.0,6.18711868922,1.0,2.78914215167,0.0,3.65490692854,1.0,3.54263289769,2.0,3.73075715701,50.0,27.8092985153,385.0,365.453196208,493.0,508.417582194,307.0,329.318161011,51.0,34.4176155726,12.0,21.355793794,13.0,12.2197616895,14.0,7.72182234128,9.0,9.98442554474,0.0,3.38476584355,13.0,13.1755018234,19.0,11.4168489774,6.0,5.3145608902,17.0,21.7708657583,15.0,21.0894632339,7.0,7.08963092168,4.0,5.01620169481,6.0,4.55613644918,5.0,5.42004104455,4.0,6.85400259495,6.0,7.01814587911,7.0,8.82117064794,6.0,11.2736174266,1.0,3.73075715701,8.0,5.0274399519,0.0,4.58111421267,0.0,3.69062425693,24.0,16.90833203,5.0,6.19640954336,316.0,316.603841146,285.0,261.13369751,108.0,82.5116284688,6.0,6.90477085114,95.0,90.6279627482,55.0,59.764948527,0.0,26.8194747766
2016-06-15 12:00:00,91.0,86.4453061422,228.0,198.256604513,109.0,121.049355825,87.0,78.1445465088,255.0,215.610834757,296.0,316.18758138,271.0,304.703664144,263.0,274.330713908,294.0,313.824050903,165.0,148.198509216,134.0,93.773282369,1.0,4.51656313737,7.0,13.6965122223,19.0,19.3398712476,4.0,6.20903960864,17.0,15.4071081479,147.0,143.030635834,323.0,328.146006266,563.0,536.810562134,613.0,622.957183838,843.0,896.999176025,317.0,352.479451497,106.0,103.1632665,18.0,21.1501375834,1.0,3.40243518353,4.0,4.15400838852,8.0,7.7770986557,11.0,17.9984540939,0.0,4.34314946334,61.0,72.8099600474,155.0,199.137446086,390.0,399.399119059,740.0,724.53137207,1021.0,983.289398193,863.0,835.186024984,637.0,619.000610352,471.0,452.775660197,215.0,214.503181458,1.0,4.13465491931,3.0,6.97590112686,1.0,3.40243518353,7.0,10.5861156782,29.0,32.9674097697,223.0,234.212727865,840.0,798.994394938,1379.0,1348.43733724,397.0,357.567281087,128.0,120.358502706,354.0,324.656026204,294.0,268.950841268,83.0,78.4465039571,4.0,6.1488494873,2.0,2.21033759912,58.0,66.1881624858,431.0,412.261306763,738.0,694.374796549,784.0,745.012624105,172.0,148.22318395,85.0,84.1146965027,87.0,72.2995134989,61.0,36.4265871048,9.0,6.69962024689,1.0,2.42404580116,1.0,3.67257630825,0.0,3.40243518353,5.0,3.84014840921,44.0,30.8099028269,402.0,358.139770508,514.0,488.961685181,299.0,317.21905009,48.0,37.3671299616,21.0,19.5753533045,12.0,12.9340194066,12.0,8.34950868289,12.0,8.93893194199,0.0,3.40243518353,19.0,13.3536860148,12.0,13.6635066668,6.0,5.34823338191,21.0,20.2778615952,17.0,20.3331899643,3.0,7.14634275436,3.0,5.03420790037,5.0,4.62599984805,16.0,5.48480141163,8.0,6.36408662796,7.0,6.48487353325,9.0,7.99530069033,7.0,8.77133480708,2.0,3.44846200943,4.0,4.91804675261,3.0,4.03035779794,0.0,3.44846200943,20.0,19.8383932114,6.0,6.50282772382,303.0,317.03797404,241.0,251.978457133,91.0,94.7393137614,6.0,7.74848373731,106.0,115.585674286,90.0,65.5955842336,1.0,26.7928307056
2016-06-15 13:00:00,102.0,92.0519053141,243.0,197.028722127,115.0,119.735499064,101.0,85.3668619792,178.0,226.804547628,328.0,307.332483927,297.0,305.843119303,265.0,247.764149984,307.0,311.013661702,162.0,161.538431803,146.0,103.123245239,2.0,3.78288590908,8.0,12.3679203192,13.0,17.4414183299,7.0,5.390417099,18.0,14.8182533582,151.0,153.075246175,348.0,336.003560384,562.0,534.277084351,626.0,613.391398112,938.0,868.910044352,357.0,348.795038859,124.0,105.465681712,27.0,22.4056873322,2.0,3.54519617558,1.0,3.72107096513,3.0,7.77958774567,15.0,16.7121416728,2.0,3.59122300148,68.0,64.7796045939,200.0,185.678161621,350.0,384.82615153,746.0,734.949910482,1048.0,992.224599202,912.0,851.443572998,663.0,615.147654215,467.0,445.044865926,203.0,216.151700338,1.0,4.23348108927,1.0,7.35129213333,0.0,3.54519617558,12.0,10.1116565069,25.0,32.6028079987,233.0,220.570556641,832.0,807.38172404,1454.0,1415.85174561,401.0,375.327560425,156.0,131.995742798,336.0,318.793451945,269.0,262.327756246,80.0,77.5702794393,11.0,5.52883044879,3.0,2.5512055556,59.0,62.2335720062,420.0,411.775355021,734.0,682.93846639,735.0,732.253356934,180.0,158.933077494,74.0,83.9878247579,78.0,72.5205497742,48.0,38.4421574275,6.0,7.34021941821,0.0,1.95377585168,0.0,3.97460786502,1.0,3.54519617558,9.0,4.03477640947,48.0,32.3720038732,357.0,340.344965617,476.0,481.451980591,300.0,305.266296387,48.0,39.9665292104,21.0,19.6989920934,20.0,13.0862074693,18.0,7.84283773104,7.0,8.65033841133,1.0,3.59122300148,14.0,14.3228685061,13.0,12.994966507,6.0,5.38156545162,26.0,20.8051859538,18.0,20.0165390968,6.0,5.8065179189,6.0,4.3134790659,6.0,4.43717392286,19.0,6.01100246112,5.0,6.08006978035,7.0,5.95694772402,13.0,6.94751413663,5.0,6.28290899595,4.0,3.73524026076,2.0,4.27003018061,2.0,4.21934211254,2.0,3.59122300148,31.0,19.3274981181,5.0,6.29870613416,273.0,304.158213298,256.0,249.050137838,146.0,116.151532491,12.0,7.70772663752,191.0,138.48089091,125.0,69.5066286723,2.0,25.1618078152
2016-06-15 14:00:00,109.0,96.9166297913,232.0,208.696024577,108.0,117.789625804,89.0,89.1504542033,219.0,232.918067932,325.0,330.048461914,286.0,326.877573649,257.0,269.610677083,358.0,346.980682373,162.0,164.007181803,151.0,109.319513957,1.0,3.95033506552,7.0,11.3044043382,8.0,17.478170077,4.0,5.54543153445,17.0,15.1819704374,187.0,153.476338704,385.0,361.319173177,578.0,555.679697673,678.0,636.900217692,829.0,853.57623291,368.0,350.172876994,129.0,106.122454325,26.0,20.3419478734,2.0,3.71975835164,3.0,4.47682813803,5.0,7.62856864929,10.0,17.8345292409,3.0,3.99636189143,85.0,63.1514816284,187.0,189.390693665,395.0,388.241307576,711.0,750.056427002,1046.0,995.496968587,862.0,880.942871094,668.0,642.136311849,470.0,460.958241781,248.0,226.312665304,3.0,4.73969825109,3.0,6.9138767918,1.0,3.85234463215,9.0,9.23585494359,23.0,31.8583008448,224.0,224.181989034,850.0,830.147247314,1540.0,1470.16780599,451.0,396.652628581,139.0,138.550453186,350.0,340.97088623,282.0,276.727635701,92.0,75.7319539388,7.0,5.39971127113,3.0,2.76833204428,46.0,56.6735795339,401.0,419.117319743,739.0,700.737681071,801.0,783.953338623,154.0,163.990910848,105.0,82.744808197,80.0,76.8578580221,34.0,40.3162879944,7.0,6.65633765856,2.0,1.04374821981,2.0,4.00515282154,1.0,3.57574109236,4.0,4.51855039597,37.0,32.4518957138,387.0,354.208277384,486.0,492.039881388,301.0,317.447209676,53.0,42.5870145162,20.0,19.1763941447,11.0,13.2582100232,6.0,7.74280699094,8.0,6.73112773895,1.0,3.62176791827,14.0,12.4668126106,17.0,12.0248357455,4.0,5.4372462829,28.0,22.2030646006,26.0,19.7005035082,3.0,5.4599480629,1.0,4.24987117449,4.0,4.65328319867,12.0,6.76278932889,10.0,5.43371129036,4.0,5.48065495491,5.0,6.73461055756,10.0,6.11653470993,0.0,3.99636189143,0.0,4.43884551525,0.0,3.76578517755,2.0,3.76578517755,7.0,19.0919969877,5.0,5.99749692281,349.0,314.021550496,305.0,272.697006226,161.0,131.493733724,16.0,8.96642716726,194.0,184.70169576,128.0,80.4183120728,0.0,23.7086302439
2016-06-15 15:00:00,106.0,97.4296544393,161.0,208.571322123,115.0,115.487411499,63.0,87.9765764872,209.0,231.862210592,263.0,312.279347738,267.0,310.889129639,220.0,255.322230021,329.0,341.601755778,165.0,165.404136658,98.0,89.2688852946,3.0,3.71341000001,6.0,10.7391122182,14.0,17.1833586693,8.0,5.7722102801,7.0,15.3212744395,158.0,153.77681605,348.0,359.125406901,521.0,540.369191488,590.0,617.777577718,750.0,778.815409342,276.0,335.078435262,101.0,105.595691681,25.0,21.964471817,1.0,3.93275199334,1.0,4.611427327,6.0,8.04483938217,12.0,17.175655365,5.0,3.85742725929,52.0,64.0795644124,170.0,190.49945577,359.0,367.629460653,666.0,718.375681559,870.0,882.458750407,775.0,821.183461507,576.0,628.430592855,472.0,451.421895345,238.0,228.177556356,2.0,5.02872365713,3.0,6.95808959007,2.0,3.71341000001,10.0,9.79886889458,26.0,27.8010327021,231.0,217.782976786,784.0,783.700083415,1326.0,1317.02730306,377.0,391.02768453,136.0,137.718823751,348.0,343.899159749,307.0,274.003428141,79.0,74.398059845,3.0,5.25026528041,6.0,1.69083229701,38.0,49.1855678558,352.0,389.242151896,744.0,691.778757731,815.0,794.08384196,170.0,157.231806437,90.0,83.3807449341,67.0,76.7974281311,33.0,37.6604938507,10.0,6.55507659912,1.0,1.1344555219,0.0,4.05626227458,1.0,3.48283328613,8.0,4.16580657164,35.0,30.5193138123,369.0,366.942642212,458.0,497.938852946,312.0,319.645462036,54.0,40.37530454,23.0,20.9920517604,14.0,13.3132823308,7.0,7.33212693532,9.0,6.33829379082,0.0,3.48283328613,11.0,14.236210982,11.0,12.3382884661,9.0,5.63695220153,26.0,23.0892003377,24.0,23.3594586054,9.0,5.45118292173,1.0,3.74748214086,4.0,4.27367456754,7.0,6.55209402243,3.0,5.68156452974,2.0,4.92127792041,8.0,6.14773742358,1.0,5.84797163804,1.0,3.63878055414,1.0,3.86621822913,1.0,3.71341000001,0.0,3.62685054541,17.0,17.5997195244,7.0,5.40435183048,310.0,320.180155436,303.0,274.622024536,120.0,137.146532694,7.0,10.7425318559,186.0,203.608945211,110.0,89.2103424072,1.0,29.7982206345
2016-06-15 16:00:00,76.0,91.2426274618,195.0,171.443636576,85.0,104.45965449,81.0,80.720697403,170.0,198.407938639,183.0,252.031720479,201.0,253.008944194,215.0,189.64276886,313.0,281.785359701,124.0,149.404294332,82.0,81.6444644928,0.0,3.7530525128,3.0,10.6950231393,5.0,17.6653758685,2.0,6.08413553238,10.0,12.4319783847,129.0,143.025002797,282.0,312.136306763,471.0,487.852437337,570.0,552.865971883,627.0,637.910288493,261.0,268.772557576,75.0,98.4685643514,13.0,18.4725373586,0.0,3.84194159508,6.0,5.04536581039,5.0,8.41259821256,14.0,16.2732710838,4.0,4.05258862178,48.0,64.339225769,105.0,160.449735006,327.0,306.807774862,570.0,580.479604085,607.0,667.662902832,707.0,703.44422404,600.0,549.455078125,424.0,399.301386515,204.0,196.705670675,2.0,5.19130941232,0.0,7.56090505918,2.0,3.7530525128,9.0,8.66776879628,31.0,24.5128571192,190.0,186.071596781,675.0,634.602823893,915.0,979.148549398,301.0,305.937759399,117.0,119.839916229,279.0,298.639099121,230.0,247.188095093,77.0,72.7633692424,3.0,7.21714901924,2.0,5.54749925931,33.0,44.234559377,352.0,323.215082804,524.0,584.489613851,683.0,692.660685221,138.0,149.021987915,76.0,78.2053044637,57.0,72.1656646729,40.0,34.2066917419,9.0,6.85172144572,0.0,3.1038839519,0.0,3.80787034829,1.0,3.37845857938,12.0,4.57183603446,24.0,26.3963985443,286.0,288.443918864,426.0,434.082707723,249.0,268.75478363,36.0,38.8496831258,19.0,19.8231115341,10.0,12.9614830017,6.0,7.37895750999,5.0,6.86419240634,1.0,3.37845857938,17.0,13.4841270447,7.0,10.6657838821,8.0,5.3346401453,10.0,21.3208268483,14.0,21.5886300405,10.0,5.38979208469,7.0,3.55788179239,1.0,4.04272786776,7.0,5.61641391118,2.0,4.83336083094,0.0,4.52273098628,1.0,6.26535356045,2.0,4.68298645814,3.0,3.37845857938,3.0,3.76184348265,3.0,3.37845857938,2.0,3.37845857938,54.0,15.2851926486,3.0,5.0274468263,299.0,317.209793091,336.0,254.647112528,153.0,129.857601166,17.0,9.25298198064,219.0,194.515022278,137.0,89.5684229533,2.0,23.9552789132
2016-06-15 17:00:00,94.0,99.7474822998,180.0,202.543299357,124.0,124.603343964,107.0,97.7162399292,248.0,234.980636597,274.0,304.217480977,272.0,313.22752889,245.0,259.03401947,392.0,369.174260457,175.0,171.667602539,70.0,73.8506476084,0.0,4.2973878781,10.0,11.7836565177,20.0,19.0878399213,5.0,6.29376935959,9.0,15.4869705836,141.0,181.782778422,378.0,404.944753011,612.0,614.220225016,669.0,682.797170003,669.0,710.980377197,270.0,341.57069397,109.0,114.05382665,26.0,21.4535814921,1.0,4.70571974913,5.0,7.1562517484,9.0,10.1932307879,20.0,20.1277621587,6.0,4.84048763911,64.0,74.4057248433,163.0,193.601196289,402.0,410.459350586,755.0,740.373626709,721.0,735.018025716,750.0,860.361328125,702.0,693.357432048,507.0,488.316146851,239.0,239.133804321,2.0,6.47079324722,1.0,9.4574782451,2.0,4.61683066686,4.0,9.28876105944,37.0,30.8726498286,229.0,226.811347961,967.0,914.971364339,1356.0,1260.74761963,420.0,368.836415609,131.0,133.093504588,331.0,363.636769613,294.0,295.695714315,85.0,86.1693776449,3.0,9.71214930216,5.0,5.94303365548,43.0,51.6804040273,473.0,435.355712891,716.0,717.096354167,772.0,797.827209473,151.0,152.795049032,112.0,94.551197052,101.0,87.5163777669,60.0,40.9255288442,14.0,8.64878050486,2.0,5.42461272081,0.0,4.90222521623,1.0,4.47281340758,3.0,5.92172781626,33.0,30.4095102946,345.0,368.532084147,528.0,557.73824056,343.0,324.571670532,52.0,45.8352896372,40.0,24.1189451218,26.0,16.7722724279,11.0,8.70748384794,12.0,8.33306129773,1.0,4.47281340758,11.0,17.2230758667,17.0,13.5872365634,10.0,7.65899014473,26.0,25.5895671844,34.0,26.7080812454,16.0,7.33338030179,4.0,4.96206188202,3.0,4.62876061598,11.0,6.99574724833,11.0,5.95783209801,5.0,5.29823601246,6.0,6.57205808163,3.0,6.11630400022,3.0,4.44140513738,3.0,4.82479008039,3.0,4.44140513738,1.0,4.44140513738,36.0,26.7619803747,13.0,5.75424027443,332.0,342.128636678,351.0,294.68977356,113.0,133.293028514,26.0,13.9212144216,217.0,203.478146871,152.0,100.787719727,0.0,28.8070729574
2016-06-15 18:00:00,119.0,103.34574763,174.0,218.959747314,129.0,150.830721537,110.0,105.973157247,338.0,308.809712728,341.0,391.997751872,389.0,414.086486816,367.0,365.873291016,527.0,505.238103231,259.0,240.829119364,83.0,70.4474868774,7.0,5.15396749973,16.0,15.4239916801,21.0,25.1566936175,14.0,8.09928369522,8.0,16.9241456985,224.0,241.615333557,584.0,532.028711955,874.0,747.477773031,965.0,864.653299967,849.0,913.969401042,395.0,446.238087972,115.0,128.305638631,30.0,25.0603958766,6.0,5.44094773134,6.0,9.04748431842,14.0,13.1677664121,30.0,26.4185269674,11.0,5.76731801033,98.0,97.3410301208,246.0,265.650154114,612.0,531.955266317,1013.0,1005.24097697,887.0,944.518798828,1152.0,1098.07755534,985.0,912.488210042,626.0,591.996602376,293.0,272.399327596,4.0,8.68300716082,1.0,12.7504837116,2.0,5.47341028849,17.0,9.25651184718,50.0,36.5808083216,244.0,267.164393107,1153.0,1160.06093343,1891.0,1603.88094076,504.0,430.291188558,151.0,142.458386739,406.0,429.460021973,369.0,339.707010905,122.0,95.1681989034,16.0,12.7572994232,14.0,10.4076844851,88.0,60.482992808,600.0,553.889923096,858.0,820.990193685,731.0,830.885304769,170.0,161.198855082,101.0,102.672470093,103.0,93.2009951274,46.0,47.9881102244,14.0,9.56380844116,5.0,6.58400344849,5.0,6.12331457933,0.0,5.32939302921,14.0,6.55728109678,38.0,34.3048435847,399.0,405.275721232,642.0,645.650980632,364.0,365.963307699,54.0,52.8807067871,35.0,32.077237765,13.0,21.2596139908,6.0,10.1892088254,14.0,9.40107885997,0.0,5.32939302921,13.0,20.0982109706,14.0,14.1969509125,7.0,7.75410676003,36.0,31.1397927602,49.0,33.6529308955,11.0,9.64191158613,2.0,5.76663430532,4.0,5.29798475901,7.0,7.50291617711,5.0,8.01461633046,1.0,6.6308353742,6.0,7.23216843605,3.0,7.76777776082,1.0,5.29798475901,4.0,5.68136970202,2.0,5.29798475901,1.0,5.15396749973,33.0,28.732585907,2.0,7.29887970289,280.0,349.666015625,316.0,318.17489624,95.0,132.39188385,7.0,16.2428924243,205.0,196.617378235,117.0,109.915918986,1.0,36.5271813075
2016-06-15 19:00:00,108.0,105.737515767,208.0,209.658292135,168.0,159.329811096,115.0,110.636479696,321.0,324.059997559,427.0,425.46496582,462.0,472.369511922,398.0,436.659667969,547.0,578.052846273,255.0,231.870839437,71.0,66.4778353373,3.0,6.10689520836,17.0,17.0752989451,23.0,24.9670473735,10.0,9.83496205012,19.0,16.686273098,292.0,290.194328308,587.0,611.801310221,793.0,808.724822998,978.0,948.539621989,1009.0,1030.44998169,506.0,511.073074341,127.0,125.55280304,30.0,25.8641471863,7.0,6.55489754677,7.0,10.5225978692,14.0,14.2818276087,28.0,27.1607240041,7.0,6.85648433367,116.0,125.668752035,296.0,322.397944132,557.0,594.137013753,1069.0,1127.5635376,1130.0,1096.42519124,1294.0,1275.01761882,918.0,968.635965983,519.0,579.411275228,253.0,251.045923869,10.0,8.92523427804,7.0,13.4098300934,3.0,5.80735909939,10.0,9.59567419688,36.0,38.1102549235,280.0,268.661519368,1354.0,1249.28234863,1898.0,1892.96183268,445.0,444.393778483,135.0,137.348609924,350.0,419.405069987,344.0,332.279179891,102.0,99.0538393656,20.0,14.9973514875,19.0,14.1449076335,66.0,64.6047840118,547.0,556.298380534,748.0,812.439524333,679.0,715.150339762,147.0,148.490712484,68.0,98.6674537659,81.0,96.9827690125,38.0,47.5144958496,10.0,10.7030847867,4.0,7.78569904963,3.0,6.900816679,9.0,5.66334180037,2.0,7.88330459595,36.0,36.3003956477,319.0,351.090815226,542.0,596.288045247,326.0,350.225774129,59.0,53.2389729818,32.0,33.9627316793,24.0,22.0788984299,11.0,11.5703790983,11.0,11.17167298,2.0,5.66334180037,10.0,21.0479685465,12.0,14.3288475672,9.0,9.05267628034,30.0,32.6613057454,32.0,36.678606987,19.0,10.7189680735,7.0,6.60406033198,5.0,5.80735909939,1.0,7.50556556384,6.0,8.4270919164,4.0,6.92031300068,3.0,7.17853744825,7.0,8.14994092782,1.0,5.66334180037,3.0,6.34832553069,1.0,5.80735909939,0.0,5.66334180037,37.0,25.9230461121,4.0,7.64920473099,348.0,333.677693685,331.0,317.4156545,147.0,131.685110728,15.0,18.2637481689,179.0,201.572171529,98.0,107.337322235,1.0,35.4940805435
2016-06-15 20:00:00,108.0,97.4174156189,186.0,204.471949259,154.0,150.518157959,122.0,106.624369303,304.0,336.922653198,412.0,438.978907267,468.0,491.851648966,440.0,466.680567424,627.0,601.699656169,274.0,214.963887533,54.0,54.0645243327,9.0,5.96101888021,35.0,18.5986715953,39.0,29.5417172114,17.0,11.4227608045,15.0,16.9146402677,374.0,340.221252441,604.0,661.313680013,729.0,748.476206462,821.0,899.896657308,964.0,923.913747152,514.0,563.866933187,103.0,122.846118927,22.0,24.8026529948,11.0,6.96145979563,13.0,10.1143524647,20.0,15.8007828395,45.0,29.3467508952,14.0,6.86161613464,131.0,138.942548116,343.0,359.625981649,540.0,591.179321289,1069.0,1119.79563395,1017.0,1146.23177083,1110.0,1244.35904948,890.0,898.789611816,449.0,487.700632731,218.0,221.905133565,8.0,9.90704329809,17.0,13.9896979332,6.0,5.94606566429,17.0,10.4133524895,18.0,36.565519015,280.0,248.472900391,1183.0,1270.64835612,1718.0,1919.26306152,404.0,371.907358805,99.0,127.84521993,389.0,353.885233561,254.0,277.928858439,79.0,91.5443255107,21.0,16.9988234838,22.0,16.086819013,69.0,62.2891254425,460.0,486.866409302,594.0,677.478525798,545.0,600.248809814,107.0,113.920480092,67.0,79.9507420858,83.0,87.9109725952,37.0,41.6172192891,9.0,11.0606033007,14.0,8.12723914782,9.0,6.66792170207,10.0,6.17945130666,10.0,7.28082664808,52.0,36.2437801361,229.0,262.165364583,499.0,506.343744914,331.0,290.771029154,53.0,47.0739695231,27.0,33.537261645,37.0,22.0081046422,18.0,11.7066543897,16.0,11.0373228391,3.0,5.6503431797,24.0,19.1408615112,11.0,13.8477854729,8.0,8.82529854774,24.0,32.155468305,32.0,35.1247987747,11.0,11.1075930595,2.0,6.67391673724,2.0,6.10582661629,6.0,6.37454565366,3.0,7.7338060538,4.0,6.69750706355,4.0,7.36672107379,5.0,7.59906299909,0.0,5.50632592042,3.0,6.34725689888,1.0,5.50632592042,0.0,5.50632592042,23.0,25.834713618,5.0,7.15879329046,274.0,343.296315511,293.0,308.910486857,157.0,135.269551595,22.0,16.7350885073,242.0,203.088498433,173.0,100.968518575,2.0,30.1648674011
2016-06-15 21:00:00,177.0,93.7517242432,214.0,183.99030304,169.0,139.662254333,118.0,107.356051127,324.0,317.250396729,474.0,456.326426188,531.0,524.634719849,570.0,528.358983358,739.0,656.537699382,277.0,208.814921061,65.0,48.4566357931,8.0,7.86181203524,28.0,22.0496759415,42.0,31.3414812088,32.0,14.2612010638,25.0,18.8662594159,507.0,408.095698039,783.0,716.123504639,784.0,752.079355876,888.0,868.015055339,866.0,875.468261719,626.0,606.679636637,125.0,114.225607554,14.0,23.4481671651,11.0,9.06575846672,15.0,13.9484070142,31.0,18.7909320196,43.0,30.7890380224,8.0,8.72544781367,253.0,178.840858459,456.0,431.824910482,628.0,645.332550049,1120.0,1105.40649414,1115.0,1108.24713135,1231.0,1301.55253092,1037.0,957.269795736,453.0,480.836964925,199.0,195.846766154,12.0,11.643901825,17.0,17.5528623263,11.0,7.75261656443,11.0,13.6979972521,40.0,32.4079558055,189.0,226.162602743,1358.0,1280.89768473,1770.0,1855.22269694,416.0,379.381749471,123.0,111.980066935,548.0,318.528594971,215.0,241.075846354,75.0,80.8289693197,25.0,22.6653842926,38.0,19.7577845256,98.0,57.5768788656,480.0,432.807688395,595.0,571.694691976,704.0,484.188863118,76.0,90.8404184977,62.0,68.1233355204,113.0,82.6617736816,57.0,40.0163243612,16.0,12.6783262889,9.0,11.1995342573,12.0,8.45895234744,10.0,8.32476417224,19.0,9.16804440816,41.0,36.7465076447,181.0,210.664260864,475.0,459.164113363,249.0,258.99226888,45.0,45.72437795,41.0,33.2864802678,44.0,23.3858108521,12.0,14.3069963455,6.0,13.5510034561,5.0,6.90002791087,15.0,21.8667008082,5.0,14.21108977,8.0,10.4519091447,34.0,32.0215508143,52.0,33.5630830129,10.0,12.0741937955,7.0,7.62579957644,6.0,7.21540681521,11.0,8.19835996628,5.0,8.72730557124,11.0,8.10860109329,7.0,8.09938931465,10.0,8.8956656456,6.0,6.75601061185,7.0,8.07099374135,1.0,6.75601061185,3.0,6.75601061185,3.0,25.16694959,5.0,8.51872475942,391.0,357.072362264,369.0,302.065104167,124.0,140.134585063,20.0,17.3574743271,153.0,198.870068868,158.0,101.696517944,3.0,36.3506857554
